start--------------------------------------------
packet_index ,1, sent_timestamp ,Wed Oct 18 16:58:35 2023,received-send delay ,288.530000,[msec] and size ,40960,
packet_index ,895, sent_timestamp ,Wed Oct 18 16:59:05 2023,received-send delay ,331.179000,[msec] and size ,40960,
packet_index ,896, sent_timestamp ,Wed Oct 18 16:59:05 2023,received-send delay ,297.890000,[msec] and size ,40960,
packet_index ,897, sent_timestamp ,Wed Oct 18 16:59:05 2023,received-send delay ,264.485000,[msec] and size ,40960,
packet_index ,898, sent_timestamp ,Wed Oct 18 16:59:05 2023,received-send delay ,231.171000,[msec] and size ,40960,
packet_index ,899, sent_timestamp ,Wed Oct 18 16:59:05 2023,received-send delay ,197.839000,[msec] and size ,40960,
packet_index ,900, sent_timestamp ,Wed Oct 18 16:59:05 2023,received-send delay ,340.310000,[msec] and size ,40960,
start--------------------------------------------
packet_index ,1, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,160.881000,[msec] and size ,40960,
packet_index ,2, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,154.121000,[msec] and size ,40960,
packet_index ,3, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,156.514000,[msec] and size ,40960,
packet_index ,4, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,157.861000,[msec] and size ,40960,
packet_index ,5, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,175.643000,[msec] and size ,40960,
packet_index ,6, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,200.766000,[msec] and size ,40960,
packet_index ,7, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,167.485000,[msec] and size ,40960,
packet_index ,8, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,176.644000,[msec] and size ,40960,
packet_index ,9, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,220.461000,[msec] and size ,40960,
packet_index ,10, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,187.160000,[msec] and size ,40960,
packet_index ,11, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,191.034000,[msec] and size ,40960,
packet_index ,12, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,238.182000,[msec] and size ,40960,
packet_index ,13, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,204.906000,[msec] and size ,40960,
packet_index ,14, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,285.884000,[msec] and size ,40960,
packet_index ,15, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,252.596000,[msec] and size ,40960,
packet_index ,16, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,219.201000,[msec] and size ,40960,
packet_index ,17, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,286.158000,[msec] and size ,40960,
packet_index ,18, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,252.908000,[msec] and size ,40960,
packet_index ,19, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,219.583000,[msec] and size ,40960,
packet_index ,20, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,311.557000,[msec] and size ,40960,
packet_index ,21, sent_timestamp ,Wed Oct 18 16:59:11 2023,received-send delay ,278.290000,[msec] and size ,40960,
packet_index ,22, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,244.987000,[msec] and size ,40960,
packet_index ,23, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,333.791000,[msec] and size ,40960,
packet_index ,24, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,300.521000,[msec] and size ,40960,
packet_index ,25, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,267.157000,[msec] and size ,40960,
packet_index ,26, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,323.356000,[msec] and size ,40960,
packet_index ,27, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,290.028000,[msec] and size ,40960,
packet_index ,28, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,256.610000,[msec] and size ,40960,
packet_index ,29, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,356.240000,[msec] and size ,40960,
packet_index ,30, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,322.919000,[msec] and size ,40960,
packet_index ,31, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,451.419000,[msec] and size ,40960,
packet_index ,32, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,418.198000,[msec] and size ,40960,
packet_index ,33, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,384.809000,[msec] and size ,40960,
packet_index ,34, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,351.417000,[msec] and size ,40960,
packet_index ,35, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,317.986000,[msec] and size ,40960,
packet_index ,36, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,284.650000,[msec] and size ,40960,
packet_index ,37, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,387.145000,[msec] and size ,40960,
packet_index ,38, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,353.710000,[msec] and size ,40960,
packet_index ,39, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,320.239000,[msec] and size ,40960,
packet_index ,40, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,286.761000,[msec] and size ,40960,
packet_index ,41, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,416.136000,[msec] and size ,40960,
packet_index ,42, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,382.878000,[msec] and size ,40960,
packet_index ,43, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,349.505000,[msec] and size ,40960,
packet_index ,44, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,316.274000,[msec] and size ,40960,
packet_index ,45, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,460.215000,[msec] and size ,40960,
packet_index ,46, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,426.887000,[msec] and size ,40960,
packet_index ,47, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,393.577000,[msec] and size ,40960,
packet_index ,48, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,360.169000,[msec] and size ,40960,
packet_index ,49, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,489.183000,[msec] and size ,40960,
packet_index ,50, sent_timestamp ,Wed Oct 18 16:59:12 2023,received-send delay ,455.804000,[msec] and size ,40960,
packet_index ,51, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,422.329000,[msec] and size ,40960,
packet_index ,52, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,388.855000,[msec] and size ,40960,
packet_index ,53, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,355.388000,[msec] and size ,40960,
packet_index ,54, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,518.937000,[msec] and size ,40960,
packet_index ,55, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,485.631000,[msec] and size ,40960,
packet_index ,56, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,452.203000,[msec] and size ,40960,
packet_index ,57, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,418.734000,[msec] and size ,40960,
packet_index ,58, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,385.261000,[msec] and size ,40960,
packet_index ,59, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,539.257000,[msec] and size ,40960,
packet_index ,60, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,505.979000,[msec] and size ,40960,
packet_index ,61, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,472.951000,[msec] and size ,40960,
packet_index ,62, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,439.589000,[msec] and size ,40960,
packet_index ,63, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,406.618000,[msec] and size ,40960,
packet_index ,64, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,599.230000,[msec] and size ,40960,
packet_index ,65, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,565.910000,[msec] and size ,40960,
packet_index ,66, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,532.513000,[msec] and size ,40960,
packet_index ,67, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,499.154000,[msec] and size ,40960,
packet_index ,68, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,465.781000,[msec] and size ,40960,
packet_index ,69, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,612.710000,[msec] and size ,40960,
packet_index ,70, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,579.569000,[msec] and size ,40960,
packet_index ,71, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,546.632000,[msec] and size ,40960,
packet_index ,72, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,513.309000,[msec] and size ,40960,
packet_index ,73, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,479.995000,[msec] and size ,40960,
packet_index ,74, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,446.606000,[msec] and size ,40960,
packet_index ,75, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,413.243000,[msec] and size ,40960,
packet_index ,76, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,590.158000,[msec] and size ,40960,
packet_index ,77, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,556.820000,[msec] and size ,40960,
packet_index ,78, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,523.540000,[msec] and size ,40960,
packet_index ,79, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,490.221000,[msec] and size ,40960,
packet_index ,80, sent_timestamp ,Wed Oct 18 16:59:13 2023,received-send delay ,456.871000,[msec] and size ,40960,
packet_index ,81, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,423.406000,[msec] and size ,40960,
packet_index ,82, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,390.083000,[msec] and size ,40960,
packet_index ,83, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,356.763000,[msec] and size ,40960,
packet_index ,84, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,478.629000,[msec] and size ,40960,
packet_index ,85, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,445.434000,[msec] and size ,40960,
packet_index ,86, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,412.082000,[msec] and size ,40960,
packet_index ,87, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,378.837000,[msec] and size ,40960,
packet_index ,88, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,345.566000,[msec] and size ,40960,
packet_index ,89, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,307.666000,[msec] and size ,40960,
packet_index ,90, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,396.289000,[msec] and size ,40960,
packet_index ,91, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,362.927000,[msec] and size ,40960,
packet_index ,92, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,478.345000,[msec] and size ,40960,
packet_index ,93, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,445.188000,[msec] and size ,40960,
packet_index ,94, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,411.910000,[msec] and size ,40960,
packet_index ,95, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,378.612000,[msec] and size ,40960,
packet_index ,96, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,345.226000,[msec] and size ,40960,
packet_index ,97, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,311.829000,[msec] and size ,40960,
packet_index ,98, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,278.386000,[msec] and size ,40960,
packet_index ,99, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,244.989000,[msec] and size ,40960,
packet_index ,100, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,211.576000,[msec] and size ,40960,
packet_index ,101, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,336.659000,[msec] and size ,40960,
packet_index ,102, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,303.292000,[msec] and size ,40960,
packet_index ,103, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,269.832000,[msec] and size ,40960,
packet_index ,104, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,236.383000,[msec] and size ,40960,
packet_index ,105, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,381.764000,[msec] and size ,40960,
packet_index ,106, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,348.460000,[msec] and size ,40960,
packet_index ,107, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,315.077000,[msec] and size ,40960,
packet_index ,108, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,281.864000,[msec] and size ,40960,
packet_index ,109, sent_timestamp ,Wed Oct 18 16:59:14 2023,received-send delay ,248.439000,[msec] and size ,40960,
packet_index ,110, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,416.576000,[msec] and size ,40960,
packet_index ,111, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,383.234000,[msec] and size ,40960,
packet_index ,112, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,349.874000,[msec] and size ,40960,
packet_index ,113, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,316.455000,[msec] and size ,40960,
packet_index ,114, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,283.075000,[msec] and size ,40960,
packet_index ,115, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,486.487000,[msec] and size ,40960,
packet_index ,116, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,453.283000,[msec] and size ,40960,
packet_index ,117, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,419.989000,[msec] and size ,40960,
packet_index ,118, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,386.790000,[msec] and size ,40960,
packet_index ,119, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,353.471000,[msec] and size ,40960,
packet_index ,120, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,320.148000,[msec] and size ,40960,
packet_index ,121, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,482.074000,[msec] and size ,40960,
packet_index ,122, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,448.870000,[msec] and size ,40960,
packet_index ,123, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,415.513000,[msec] and size ,40960,
packet_index ,124, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,382.147000,[msec] and size ,40960,
packet_index ,125, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,348.597000,[msec] and size ,40960,
packet_index ,126, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,315.280000,[msec] and size ,40960,
packet_index ,127, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,367.893000,[msec] and size ,40960,
packet_index ,128, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,334.669000,[msec] and size ,40960,
packet_index ,129, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,301.416000,[msec] and size ,40960,
packet_index ,130, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,268.048000,[msec] and size ,40960,
packet_index ,131, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,304.725000,[msec] and size ,40960,
packet_index ,132, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,328.771000,[msec] and size ,40960,
packet_index ,133, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,365.348000,[msec] and size ,40960,
packet_index ,134, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,419.494000,[msec] and size ,40960,
packet_index ,135, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,460.861000,[msec] and size ,40960,
packet_index ,136, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,543.566000,[msec] and size ,40960,
packet_index ,137, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,510.190000,[msec] and size ,40960,
packet_index ,138, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,476.823000,[msec] and size ,40960,
packet_index ,139, sent_timestamp ,Wed Oct 18 16:59:15 2023,received-send delay ,443.401000,[msec] and size ,40960,
packet_index ,140, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,409.877000,[msec] and size ,40960,
packet_index ,141, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,376.477000,[msec] and size ,40960,
packet_index ,142, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,343.159000,[msec] and size ,40960,
packet_index ,143, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,309.801000,[msec] and size ,40960,
packet_index ,144, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,276.369000,[msec] and size ,40960,
packet_index ,145, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,243.038000,[msec] and size ,40960,
packet_index ,146, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,209.723000,[msec] and size ,40960,
packet_index ,147, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,176.363000,[msec] and size ,40960,
packet_index ,148, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,267.273000,[msec] and size ,40960,
packet_index ,149, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,234.002000,[msec] and size ,40960,
packet_index ,150, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,200.744000,[msec] and size ,40960,
packet_index ,151, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,325.689000,[msec] and size ,40960,
packet_index ,152, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,292.401000,[msec] and size ,40960,
packet_index ,153, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,258.984000,[msec] and size ,40960,
packet_index ,154, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,225.638000,[msec] and size ,40960,
packet_index ,155, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,370.444000,[msec] and size ,40960,
packet_index ,156, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,337.212000,[msec] and size ,40960,
packet_index ,157, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,303.849000,[msec] and size ,40960,
packet_index ,158, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,270.549000,[msec] and size ,40960,
packet_index ,159, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,237.176000,[msec] and size ,40960,
packet_index ,160, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,405.592000,[msec] and size ,40960,
packet_index ,161, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,372.366000,[msec] and size ,40960,
packet_index ,162, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,339.010000,[msec] and size ,40960,
packet_index ,163, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,305.631000,[msec] and size ,40960,
packet_index ,164, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,272.271000,[msec] and size ,40960,
packet_index ,165, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,462.172000,[msec] and size ,40960,
packet_index ,166, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,428.825000,[msec] and size ,40960,
packet_index ,167, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,395.493000,[msec] and size ,40960,
packet_index ,168, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,362.128000,[msec] and size ,40960,
packet_index ,169, sent_timestamp ,Wed Oct 18 16:59:16 2023,received-send delay ,328.743000,[msec] and size ,40960,
packet_index ,170, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,295.365000,[msec] and size ,40960,
packet_index ,171, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,442.233000,[msec] and size ,40960,
packet_index ,172, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,409.005000,[msec] and size ,40960,
packet_index ,173, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,375.665000,[msec] and size ,40960,
packet_index ,174, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,342.290000,[msec] and size ,40960,
packet_index ,175, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,308.896000,[msec] and size ,40960,
packet_index ,176, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,491.427000,[msec] and size ,40960,
packet_index ,177, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,458.030000,[msec] and size ,40960,
packet_index ,178, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,424.600000,[msec] and size ,40960,
packet_index ,179, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,391.179000,[msec] and size ,40960,
packet_index ,180, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,517.001000,[msec] and size ,40960,
packet_index ,181, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,483.589000,[msec] and size ,40960,
packet_index ,182, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,450.140000,[msec] and size ,40960,
packet_index ,183, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,416.682000,[msec] and size ,40960,
packet_index ,184, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,383.230000,[msec] and size ,40960,
packet_index ,185, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,349.752000,[msec] and size ,40960,
packet_index ,186, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,316.232000,[msec] and size ,40960,
packet_index ,187, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,336.954000,[msec] and size ,40960,
packet_index ,188, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,303.572000,[msec] and size ,40960,
packet_index ,189, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,354.238000,[msec] and size ,40960,
packet_index ,190, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,320.961000,[msec] and size ,40960,
packet_index ,191, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,350.795000,[msec] and size ,40960,
packet_index ,192, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,398.024000,[msec] and size ,40960,
packet_index ,193, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,478.788000,[msec] and size ,40960,
packet_index ,194, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,445.501000,[msec] and size ,40960,
packet_index ,195, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,412.205000,[msec] and size ,40960,
packet_index ,196, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,378.829000,[msec] and size ,40960,
packet_index ,197, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,345.521000,[msec] and size ,40960,
packet_index ,198, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,312.142000,[msec] and size ,40960,
packet_index ,199, sent_timestamp ,Wed Oct 18 16:59:17 2023,received-send delay ,278.794000,[msec] and size ,40960,
packet_index ,200, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,245.491000,[msec] and size ,40960,
packet_index ,201, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,212.123000,[msec] and size ,40960,
packet_index ,202, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,178.813000,[msec] and size ,40960,
packet_index ,203, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,262.551000,[msec] and size ,40960,
packet_index ,204, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,229.298000,[msec] and size ,40960,
packet_index ,205, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,196.038000,[msec] and size ,40960,
packet_index ,206, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,313.628000,[msec] and size ,40960,
packet_index ,207, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,280.358000,[msec] and size ,40960,
packet_index ,208, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,246.979000,[msec] and size ,40960,
packet_index ,209, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,213.636000,[msec] and size ,40960,
packet_index ,210, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,368.836000,[msec] and size ,40960,
packet_index ,211, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,335.388000,[msec] and size ,40960,
packet_index ,212, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,301.952000,[msec] and size ,40960,
packet_index ,213, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,268.540000,[msec] and size ,40960,
packet_index ,214, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,433.468000,[msec] and size ,40960,
packet_index ,215, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,400.126000,[msec] and size ,40960,
packet_index ,216, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,366.884000,[msec] and size ,40960,
packet_index ,217, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,333.578000,[msec] and size ,40960,
packet_index ,218, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,300.288000,[msec] and size ,40960,
packet_index ,219, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,266.937000,[msec] and size ,40960,
packet_index ,220, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,466.518000,[msec] and size ,40960,
packet_index ,221, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,433.114000,[msec] and size ,40960,
packet_index ,222, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,399.805000,[msec] and size ,40960,
packet_index ,223, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,366.434000,[msec] and size ,40960,
packet_index ,224, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,333.039000,[msec] and size ,40960,
packet_index ,225, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,299.600000,[msec] and size ,40960,
packet_index ,226, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,534.811000,[msec] and size ,40960,
packet_index ,227, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,501.519000,[msec] and size ,40960,
packet_index ,228, sent_timestamp ,Wed Oct 18 16:59:18 2023,received-send delay ,468.074000,[msec] and size ,40960,
packet_index ,229, sent_timestamp ,Wed Oct 18 16:59:19 2023,received-send delay ,434.648000,[msec] and size ,40960,
